,Date,Open,High,Low,Close,Adj Close,Volume,50_EMA,200_EMA,RSI,Upper_BB,Middle_BB,Lower_BB,MACD,MACD_Signal,ATR
1501,2018-12-19,1255.8,1255.8,1252.1,1252.1,1252.1,268,1289.4985657155498,1361.2063190731737,31.906411281214776,1302.7500426621664,1279.3100000000004,1255.8699573378344,-10.198533928501774,-7.8205570446910055,9.567654039087516
1502,2018-12-18,1248.2,1249.2,1245.6,1249.2,1249.2,31,1287.9182298051362,1360.0918283361273,30.791190808311843,1303.4107311849805,1277.2200000000005,1251.0292688150205,-11.130400387206919,-8.482525713194189,9.348535893438408
1503,2018-12-17,1239.3,1247.4,1239.3,1247.4,1247.4,10,1286.3292796166995,1358.9705166113897,30.08821814923477,1303.3456242211532,1275.0100000000007,1246.6743757788481,-11.87724276497056,-9.161469123549463,9.387926186764243
1504,2018-12-14,1241.7,1241.7,1234.1,1237.0,1237.0,33,1284.3947980631035,1357.7568796301819,26.34567514595133,1304.8394719684786,1272.5500000000006,1240.2605280315227,-13.156652117748763,-9.960505722389323,9.667360030566812
1505,2018-12-13,1243.5,1243.5,1241.0,1242.7,1242.7,194,1282.7597079429818,1356.6120350567471,31.383305775067637,1304.0605246781938,1270.2300000000007,1236.3994753218076,-13.55440415063481,-10.679285408038421,9.441120028383468
1506,2018-12-12,1245.3,1245.6,1244.1,1244.4,1244.4,84,1281.255405670708,1355.495497394491,32.85826288015187,1302.7762615111117,1268.0950000000007,1233.4137384888897,-13.575954556450142,-11.258619237720765,8.973897169213211
1507,2018-12-11,1245.8,1248.7,1241.5,1241.9,1241.9,117,1279.7120564287193,1354.3651939378294,31.77650155256615,1301.543788965068,1265.9550000000008,1230.3662110349337,-13.637557244123627,-11.734406839001338,8.847190228555128
1508,2018-12-10,1249.6,1249.6,1241.7,1243.7,1243.7,131,1278.2998189217108,1353.2640477294929,33.4747092797417,1298.8293382813783,1263.6750000000009,1228.5206617186234,-13.386817956755294,-12.06488906255213,8.779533783658323
1509,2018-12-07,1238.3,1249.8,1237.6,1246.8,1246.8,211,1277.064531905173,1352.2047039709905,36.41044194728133,1296.5434116096508,1261.855000000001,1227.166588390351,-12.790520019851328,-12.210015254011969,9.023852799111303
1510,2018-12-06,1237.5,1244.4,1234.8,1238.1,1238.1,434,1275.5365110461466,1351.0693337822245,32.125700916178026,1293.5956989687452,1259.4200000000008,1225.2443010312563,-12.87159120866022,-12.34233044494162,9.236434742031923
1511,2018-12-04,1231.0,1241.4,1230.4,1241.1,1241.1,474,1274.1860596325723,1349.9751115555357,34.96764039763761,1290.6477408420917,1257.3400000000006,1224.0322591579095,-12.549107482414911,-12.383685852436278,9.362403689029643
1512,2018-12-03,1222.5,1234.1,1221.3,1233.9,1233.9,751,1272.6062141567852,1348.8201353211523,31.552992364883863,1285.2389912970314,1254.4450000000008,1223.6510087029703,-12.72779849481617,-12.452508380912256,10.10794628267038
1513,2018-11-30,1224.1,1225.0,1216.1,1220.2,1220.2,"2,060",1270.5510685035779,1347.5403329796484,26.291915976193632,1283.103799661839,1251.4050000000009,1219.7062003381627,-13.815629931941658,-12.725132691118137,10.657378691051079
1514,2018-11-29,1221.0,1228.7,1220.5,1224.1,1224.1,"55,478",1268.7294579740258,1346.3120709599505,29.876402616503718,1279.9980653451432,1248.6950000000008,1217.3919346548585,-14.199365332174693,-13.019979219329448,10.503280213118858
1515,2018-11-28,1211.5,1221.4,1211.5,1221.4,1221.4,"247,168",1266.8734007985738,1345.0691647812446,28.831065485965595,1275.7685399645002,1245.770000000001,1215.7714600355016,-14.553581211762776,-13.326699617816114,10.65304591218179
1516,2018-11-27,1221.9,1222.0,1211.2,1211.2,1211.2,5,1264.690130179022,1343.737133290884,25.23844198797398,1272.405091850271,1242.4650000000008,1212.5249081497307,-15.478923211875781,-13.757144336628048,10.663542632740231
1517,2018-11-26,1220.2,1222.0,1220.2,1220.2,1220.2,2,1262.9454191916093,1342.5079080840096,33.153542456649646,1268.8002931199774,1240.0150000000008,1211.2297068800242,-15.309559557128068,-14.067627380728052,10.673289587544499
1518,2018-11-23,1224.8,1224.8,1221.0,1221.0,1221.0,1,1261.3005007919382,1341.2988741727258,33.82421320217732,1264.675173707056,1237.690000000001,1210.7048262929459,-14.938581656033648,-14.241818235789172,10.23948318843417
1519,2018-11-21,1225.8,1225.8,1225.8,1225.8,1225.8,1,1259.9083242902936,1340.149631643644,37.85311136644631,1262.6855981179017,1236.2900000000009,1209.8944018821,-14.094783224622915,-14.21241123355592,9.850948674974584
1520,2018-11-20,1225.3,1228.8,1219.0,1219.0,1219.0,12,1258.3040762789096,1338.9441626720654,34.63599206158101,1258.2975246261099,1234.0600000000009,1209.8224753738918,-13.81551341967588,-14.133031670779912,9.847309483904967
1521,2018-11-19,1223.1,1223.1,1223.1,1223.1,1223.1,12,1256.923524267972,1337.7914844365225,38.05448792751958,1255.8044734796683,1232.610000000001,1209.4155265203337,-13.112205015006111,-13.928866339625152,9.436787377911747
1522,2018-11-16,1216.7,1223.8,1216.7,1220.8,1220.8,5,1255.5069154731495,1336.62739006402,36.88896318720498,1253.6124797915145,1231.190000000001,1208.7675202084874,-12.595228857330312,-13.662138843166185,9.269873993775187
1523,2018-11-15,1212.8,1212.8,1212.8,1212.8,1212.8,5,1253.8321344742026,1335.3952767300495,33.092399361205835,1251.9518118434655,1229.4600000000007,1206.968188156536,-12.684831823740069,-13.46667743928096,9.17916870850553
1524,2018-11-14,1207.9,1207.9,1207.9,1207.9,1207.9,5,1252.0308742987436,1334.1266670113425,30.98867861073443,1252.0676245451707,1228.0050000000008,1203.9423754548309,-13.001360280912877,-13.373614007607344,8.873513800755125
1525,2018-11-13,1196.3,1201.3,1196.3,1199.2,1199.2,5,1249.959075306636,1332.784113110732,27.630137035590497,1251.9612915869411,1225.8300000000008,1199.6987084130606,-13.795206105980924,-13.45793242728206,9.068262814986912
1526,2018-11-12,1201.6,1201.6,1201.3,1201.3,1201.3,1,1248.050876275003,1331.4758134777894,29.613142773123492,1250.426513975923,1223.6750000000006,1196.9234860240783,-14.092433392219618,-13.584832620269571,8.591958328202123
1527,2018-11-09,1207.9,1207.9,1206.4,1206.4,1206.4,14,1246.417508577944,1330.231278020299,34.32003948509413,1248.287421245793,1221.9000000000008,1195.5125787542086,-13.757868634803117,-13.61943982317628,8.44967559047341
1528,2018-11-08,1222.9,1222.9,1222.9,1222.9,1222.9,2,1245.4952533395933,1329.163305104674,46.73124789339573,1245.296071697433,1220.8600000000008,1196.4239283025686,-12.022721105376377,-13.3000960796163,9.024698762582451
1529,2018-11-07,1228.6,1228.6,1226.2,1226.2,1226.2,1,1244.7385767380406,1328.13879460612,48.81450453864218,1241.3707613607971,1219.8300000000008,1198.2892386392045,-10.263016105336874,-12.692680084760415,8.787220279540835
1530,2018-11-06,1230.7,1233.8,1223.8,1223.8,1223.8,4,1243.9174560816468,1327.100597644865,47.36373580257277,1239.073785033209,1219.115000000001,1199.1562149667927,-8.958825394703808,-11.945909146749093,8.873847402430775
1531,2018-11-05,1230.6,1231.5,1226.7,1229.8,1229.8,15,1243.363830352955,1326.13243249417,51.2634167235487,1236.5289321151854,1218.5500000000009,1200.5710678848163,-7.35629620096347,-11.02798655759197,8.790001159400008
1532,2018-11-02,1233.3,1233.3,1230.9,1230.9,1230.9,18,1242.8750526920546,1325.1848461011932,51.96603361053012,1235.9080552889413,1218.400000000001,1200.8919447110607,-5.929171662266981,-10.008223578526971,8.41214393372858
1533,2018-11-01,1215.4,1236.0,1215.4,1236.0,1236.0,14,1242.6054427825622,1324.2974346972012,55.19145540808874,1238.3038588464121,1219.190000000001,1200.0761411535898,-4.336647631524556,-8.873908389126488,9.282705081319389
1534,2018-10-31,1216.0,1216.6,1212.0,1212.3,1212.3,121,1241.4169940459913,1323.1830323619056,41.309494893571994,1237.7994791596545,1218.6000000000008,1199.400520840347,-4.930121423603396,-8.08515099602187,10.33394043265372
1535,2018-10-30,1227.7,1227.7,1219.8,1222.6,1222.6,72,1240.6790727108544,1322.1822061692499,47.4908985765428,1237.9015591884702,1218.6600000000008,1199.4184408115314,-4.517257626245282,-7.3715723220665526,10.695801830321317
1536,2018-10-29,1224.5,1224.5,1224.5,1224.5,1224.5,214,1240.044599271213,1321.2102439188095,48.56702177035858,1238.4079636063923,1219.3250000000007,1200.2420363936092,-3.9907431681870094,-6.695406491290644,10.067530271012657
1537,2018-10-26,1234.3,1234.8,1232.5,1232.5,1232.5,20,1239.748732633126,1320.3275549245925,52.94021266499102,1239.8701179124325,1219.9400000000007,1200.009882087569,-2.8945766478486803,-5.9352405226022515,10.084135251654606
1538,2018-10-25,1238.6,1238.6,1229.1,1229.1,1229.1,7,1239.3311352749643,1319.4198180596711,50.95715409737135,1240.6701051658615,1220.3450000000007,1200.01989483414,-2.2739951672660936,-5.20299145153502,10.042411305107848
1539,2018-10-24,1231.6,1231.6,1227.8,1227.8,1227.8,36,1238.8789338916324,1318.5081780789778,50.1831260652943,1240.895767711851,1220.4450000000006,1199.9942322881502,-1.8655738344191377,-4.535507928111843,9.596524783314427
1540,2018-10-23,1224.8,1237.8,1224.8,1233.4,1233.4,33,1238.6640737390194,1317.6613305359035,53.46245055926093,1242.361912511095,1221.1650000000006,1199.9680874889063,-1.0776018632777777,-3.84392671514503,9.839630155934826
1541,2018-10-22,1224.5,1224.5,1219.6,1221.2,1221.2,18,1237.9792081021951,1316.7015163017154,46.31022361565202,1242.248394651209,1221.0700000000008,1199.8916053487926,-1.4211839159358988,-3.3593781553032036,10.122513716225209
1542,2018-10-19,1225.3,1225.3,1225.3,1225.3,1225.3,55,1237.4819842550503,1315.7920484778178,48.78969171161988,1242.5526080498944,1221.2950000000008,1200.0373919501071,-1.3471107786631364,-2.9569246799751903,9.692334165066258
1543,2018-10-18,1226.5,1226.5,1226.5,1226.5,1226.5,165,1237.0513182058326,1314.9035703835111,49.5244259341943,1242.9798666662712,1221.980000000001,1200.9801333337307,-1.1779980838921347,-2.6011393607585793,9.08573886756153
1544,2018-10-17,1225.9,1225.9,1223.7,1223.7,1223.7,1,1236.5277370997214,1313.9960721707398,47.801081560999506,1242.7560051036126,1222.770000000001,1202.7839948963892,-1.2554397266339947,-2.3319994339336625,8.636757519878559
1545,2018-10-16,1227.1,1230.5,1227.1,1227.3,1227.3,426,1236.165865056595,1313.1334246864537,50.200504024754146,1241.0432986695073,1224.1750000000006,1207.306701330494,-1.0146268857436098,-2.068524924295652,8.505560554172945
1546,2018-10-15,1222.4,1232.3,1222.4,1226.4,1226.4,136,1235.7828899563365,1312.2704055353447,49.58683207636926,1238.6427362799113,1225.4300000000007,1212.2172637200902,-0.886188028798415,-1.8320575451962047,8.60516337173201
1547,2018-10-12,1221.6,1221.6,1216.0,1218.1,1218.1,122,1235.0894432913822,1311.333386574794,44.21835566774471,1236.5755444936367,1226.0150000000008,1215.4544555063649,-1.4375685479574258,-1.753159745748449,8.733365988036873
1548,2018-10-11,1198.1,1224.6,1196.3,1223.5,1223.5,126,1234.634955319171,1310.4594225292738,48.151343001410524,1236.573337950728,1226.0450000000005,1215.516662049273,-1.4224100538745006,-1.6870098073736592,10.130982703177093
1549,2018-10-10,1189.3,1192.0,1189.3,1189.3,1189.3,"1,078",1232.8571139341054,1309.2538561359477,32.51507695275264,1243.3641331659999,1224.2000000000005,1205.0358668340011,-4.122529067867845,-2.1741136594724964,11.850198224378731
1550,2018-10-09,1185.6,1189.1,1185.6,1187.2,1187.2,9,1231.066638877866,1308.0393899057392,31.831542818349067,1247.4226725121896,1222.3700000000006,1197.3173274878116,-6.3585479071177815,-3.0110005090015535,11.268041208351681
1551,2018-10-08,1201.0,1201.0,1183.7,1184.4,1184.4,250,1229.2365746081457,1306.80914722011,30.898844737416546,1249.8376528999975,1220.1000000000008,1190.3623471000042,-8.261314258016,-4.061063258804443,11.69889540775513
1552,2018-10-05,1197.1,1205.3,1196.9,1201.2,1201.2,34,1228.1371010941007,1305.7583099343376,41.89908775371738,1249.0061352207013,1218.6150000000007,1188.2238647793001,-8.317768643956015,-4.912404335834757,12.35611716434404
1553,2018-10-04,1199.3,1204.6,1197.2,1197.2,1197.2,496,1226.9238814433515,1304.6781277459363,40.255919210097176,1247.331801855437,1216.6750000000006,1186.0181981445642,-8.586298221043535,-5.647183112876513,12.002108795462314
1554,2018-10-03,1202.6,1202.6,1196.6,1198.3,1198.3,76,1225.8013762887103,1303.6196389126435,40.94184135499889,1247.6227408356726,1215.9750000000008,1184.327259164329,-8.611085801712534,-6.239963650643717,11.573386738643578
1555,2018-10-02,1193.0,1206.0,1190.3,1202.4,1202.4,451,1224.8836752577806,1302.6124783264481,43.54361128637349,1246.9896327067502,1214.9650000000008,1182.9403672932515,-8.205308711903854,-6.633032662895745,11.86814482874047
1556,2018-10-01,1191.6,1191.6,1185.8,1187.1,1187.1,180,1223.4019625025735,1301.4631004326527,36.99403828325589,1246.9874460610886,1213.0950000000007,1179.2025539389128,-9.014397217473743,-7.109305573811344,12.206134483830445
1557,2018-09-28,1181.7,1191.9,1180.0,1191.5,1191.5,404,1222.1509051495314,1300.3689402293428,39.79845229593898,1244.9543777590052,1211.0450000000008,1177.1356222409963,-9.19457314386068,-7.526359087821211,12.18426773498542
1558,2018-09-27,1194.6,1197.3,1180.5,1182.3,1182.3,"4,947",1220.5881245554322,1299.1941249036777,36.17297988500708,1243.7478580455763,1208.7050000000008,1173.6621419544254,-9.964858292524468,-8.014058928761862,12.513962896772172
1559,2018-09-26,1194.0,1194.0,1194.0,1194.0,1194.0,"17,857",1219.5454530042387,1298.1474171931934,43.25284860334235,1241.4664310298313,1207.0150000000008,1172.5635689701703,-9.521465080878897,-8.31554015918527,12.455822689859877
1560,2018-09-25,1202.1,1202.8,1200.0,1200.0,1200.0,21,1218.7789646511312,1297.1708259773407,46.52846729383205,1237.6923940218408,1205.3450000000007,1172.9976059781607,-8.58693803379606,-8.369819734107427,12.194692497727024
1561,2018-09-24,1199.3,1199.3,1199.3,1199.3,1199.3,21,1218.0150836844202,1296.1969869128895,46.193454655718554,1235.8504746800363,1204.2500000000007,1172.649525319965,-7.812742335554049,-8.258404254396751,11.373643033603669
1562,2018-09-21,1196.2,1196.2,1196.2,1196.2,1196.2,21,1217.1595902066,1295.201992018234,44.65986835644323,1233.0350710978546,1202.7950000000008,1172.554928902147,-7.3644381009137305,-8.079611023700147,10.7826685312034
1563,2018-09-20,1206.2,1206.2,1206.2,1206.2,1206.2,21,1216.7298023553608,1294.3164000578536,50.38238012198428,1230.069121584142,1201.7800000000009,1173.4908784158597,-6.131556571199326,-7.690000133199983,10.726763636117443
1564,2018-09-19,1202.2,1202.2,1202.2,1202.2,1202.2,21,1216.1600061845622,1293.3998189627505,48.23384212500462,1227.1547618137265,1200.7050000000008,1174.2552381862752,-5.41483677930114,-7.234967462420214,10.246280519251911
1565,2018-09-18,1198.7,1198.7,1196.8,1196.8,1196.8,2,1215.400790255756,1292.4386267342654,45.41798464825082,1222.672092286611,1199.1800000000007,1175.6879077133906,-5.222365867935878,-6.832447143523347,9.900117625019638
1566,2018-09-17,1199.7,1199.7,1199.7,1199.7,1199.7,2,1214.7850729908243,1291.5158543289494,47.200675753445196,1217.7602680123493,1197.8450000000007,1177.929731987652,-4.780716397573542,-6.422100994333386,9.400109223232528
1567,2018-09-14,1195.0,1195.0,1195.0,1195.0,1195.0,1,1214.0091877754978,1290.5554975694574,44.65512154723846,1214.320870653514,1196.690000000001,1179.059129346488,-4.75514240914049,-6.088709277294806,9.064387135858778
1568,2018-09-13,1203.4,1203.4,1200.0,1202.0,1202.0,22,1213.5382392352822,1289.6743483399107,49.06134457490206,1208.5806893376696,1195.615000000001,1182.6493106623323,-4.122511593027639,-5.695469740441373,9.016930911868872
1569,2018-09-12,1205.0,1205.0,1204.7,1204.7,1204.7,37,1213.1916416182123,1288.828832436031,50.691980493618026,1209.5861022267854,1196.385000000001,1183.1838977732164,-3.3644958642439633,-5.229274965201891,8.587150132449667
1570,2018-09-11,1190.4,1196.3,1190.4,1195.4,1195.4,21,1212.493930182204,1287.8991923122894,45.31149143723993,1209.321687511099,1196.795000000001,1184.268312488903,-3.47414740591762,-4.8782494533450365,8.995210837274687
1571,2018-09-10,1193.0,1193.0,1193.0,1193.0,1193.0,11,1211.7294623319215,1286.9549217420179,44.01318193148905,1208.5533493944674,1197.2250000000008,1185.8966506055342,-3.7119183014635837,-4.6449832229687456,8.52412434889793
1572,2018-09-07,1198.3,1198.3,1193.1,1193.6,1193.6,29,1211.0185030247874,1286.0260170480674,44.44177283646515,1208.124268593485,1196.8450000000007,1185.5657314065163,-3.8080417290111654,-4.47759492417723,8.293829752548074
1573,2018-09-06,1202.0,1202.0,1197.9,1197.9,1197.9,7,1210.5040519257761,1285.1491412565442,47.54117284756593,1208.1677987226858,1196.8800000000008,1185.5922012773158,-3.4969356767592217,-4.281463074693628,8.30141334165179
1574,2018-09-05,1192.5,1196.0,1192.5,1194.9,1194.9,21,1209.8921283208438,1284.2511398510064,45.62865963162311,1208.0095398137387,1196.710000000001,1185.4104601862632,-3.4526567392199468,-4.115701807598891,8.094169531533812
1575,2018-09-04,1193.8,1193.8,1189.9,1192.7,1192.7,26,1209.2179272102223,1283.3401832355735,44.223662712783906,1207.3371330086643,1196.2250000000008,1185.1128669913373,-3.55411732389166,-4.003384910857445,7.873157422138539
1576,2018-08-31,1207.1,1208.2,1199.1,1200.3,1200.3,191,1208.8682045745275,1282.5139127556174,49.956397152136404,1207.2967769857971,1196.885000000001,1186.4732230142047,-2.9868386671657845,-3.800075662119113,8.417931891985786
1577,2018-08-30,1205.4,1205.6,1196.0,1197.7,1197.7,493,1208.4302357676831,1281.6699932257109,48.133736380061784,1207.3120104280106,1197.195000000001,1187.0779895719916,-2.715758937056762,-3.583212317106643,8.502365328272509
1578,2018-08-29,1205.2,1205.2,1202.4,1204.5,1204.5,817,1208.2761088748327,1280.9021325965994,52.96697156947643,1206.2878503681898,1198.305000000001,1190.3221496318122,-1.9299755708793782,-3.25256496786119,8.430767804824473
1579,2018-08-28,1209.7,1217.0,1202.3,1207.4,1207.4,136,1208.241751664055,1280.1707680931506,54.89729176563972,1207.6218202248585,1198.975000000001,1190.3281797751436,-1.0610002774824352,-2.8142520297854388,8.878570104479872
1580,2018-08-27,1210.3,1211.4,1205.2,1209.0,1209.0,154,1208.2714868929156,1279.4626012464526,55.97096528797817,1209.1124919355373,1199.425000000001,1189.737508064465,-0.2404526797786275,-2.2994921597840765,8.687243668445598
1581,2018-08-24,1185.3,1208.0,1185.3,1206.3,1206.3,12,1208.1941736814288,1278.7346151643983,53.65000425778348,1209.9144033355549,1199.775000000001,1189.6355966644471,0.18978207830605243,-1.8016373121660507,9.759583406413773
1582,2018-08-23,1189.3,1190.3,1184.9,1187.0,1187.0,95,1207.3630296154904,1277.8218329239564,40.6681280792797,1210.806087851138,1199.315000000001,1187.8239121488639,-1.0149033058535224,-1.644290510903545,10.591041734527066
1583,2018-08-22,1194.7,1196.3,1194.7,1196.3,1196.3,17,1206.9291853168438,1277.0106704073,47.28715951786153,1209.9286632859664,1198.820000000001,1187.7113367140357,-1.2052989395299392,-1.5564921966288239,10.498824467775128
1584,2018-08-21,1189.8,1192.6,1189.8,1192.6,1192.6,22,1206.3672564808892,1276.1707632390683,45.1300335423271,1209.650773625306,1198.3400000000008,1187.0292263746956,-1.635890402501218,-1.5723718378033027,10.213194148648332
1585,2018-08-20,1184.8,1190.0,1184.4,1186.8,1186.8,68,1205.5999130894818,1275.2815019133063,41.90310437302156,1210.2130998542054,1197.8400000000008,1185.4669001457962,-2.417283823319167,-1.7413542349064755,10.06939456660201
1586,2018-08-17,1174.7,1181.2,1174.7,1176.5,1176.5,66,1204.4587400271491,1274.298601396756,36.862297172691754,1212.1104374534004,1196.6800000000007,1181.249562546601,-3.823591673551846,-2.1578017226355497,10.214437811844718
1587,2018-08-16,1173.2,1180.2,1161.4,1176.2,1176.2,123,1203.3505541437314,1273.3224959102213,36.72372712914939,1213.5693465949405,1195.740000000001,1177.9106534050613,-4.905757747967073,-2.7073929277018545,10.827692253855806
1588,2018-08-15,1187.8,1188.1,1174.6,1177.5,1177.5,71,1202.3368069224086,1272.3690382394727,37.81461982078588,1213.7655870041292,1194.5150000000008,1175.2644129958724,-5.593998886065037,-3.284714119374491,11.018571378580392
1589,2018-08-14,1193.1,1197.5,1192.8,1193.0,1193.0,92,1201.9706576313338,1271.5792965654482,49.085453712788826,1212.6096252640225,1193.9300000000007,1175.250374735979,-4.8330026394341985,-3.5943718233864326,11.660101994396078
1590,2018-08-13,1207.0,1207.4,1191.3,1191.3,1191.3,78,1201.5522004693207,1270.7804975946476,48.056671725930286,1212.4255748575554,1193.7250000000008,1175.0244251424463,-4.317316091339535,-3.738960676977053,11.97723756622494
1591,2018-08-10,1212.5,1216.4,1205.6,1211.1,1211.1,75,1201.9266239803278,1270.186661797686,58.86942463847452,1214.7970126693444,1194.6300000000006,1174.4629873306567,-2.2846008061790144,-3.4480887028174454,12.914577740066024
1592,2018-08-09,1214.5,1215.3,1211.6,1211.9,1211.9,44,1202.317736765413,1269.6066950136294,59.238627269039455,1217.0577380870825,1195.5450000000008,1174.032261912919,-0.6021646049143783,-2.878903883236832,12.292107901489883
1593,2018-08-08,1212.0,1215.2,1205.9,1212.6,1212.6,209,1202.7209627746124,1269.0394642174738,59.58051499855161,1219.0330745176234,1196.2800000000007,1173.526925482378,0.7786861465597212,-2.147385877277521,12.078385908526316
1594,2018-08-07,1207.8,1214.8,1207.8,1209.6,1209.6,715,1202.9907289403138,1268.4480267625736,57.36000963597768,1220.480828346875,1197.0150000000006,1173.5491716531262,1.6123591154175756,-1.3954368787385016,11.715644057917293
1595,2018-08-06,1214.4,1214.4,1206.6,1208.6,1208.6,297,1203.2107003544193,1267.8525240087172,56.60274358996117,1221.7105355590145,1197.8100000000004,1173.9094644409863,2.1673751552302747,-0.6828744719447464,11.435955196637499
1596,2018-08-03,1206.5,1218.6,1205.1,1214.2,1214.2,784,1203.641653281697,1267.3186680484314,59.80314227965924,1223.4407153497727,1198.5050000000006,1173.5692846502284,3.0242409966192554,0.05854862176805398,11.583386968306248
1597,2018-08-02,1214.7,1219.3,1205.8,1210.6,1210.6,411,1203.9145296235913,1266.754303192228,56.898187355187666,1224.6304631042528,1199.1500000000003,1173.6695368957478,3.373930860994051,0.7216250696132533,11.720287899141516
1598,2018-08-01,1222.9,1223.7,1214.4,1217.9,1217.9,"1,026",1204.462979442274,1266.2681907226536,61.03180864907836,1226.5041975709935,1199.8200000000004,1173.1358024290073,4.1917912292535675,1.4156583015413162,11.818838763488559
1599,2018-07-31,1220.4,1228.1,1213.0,1223.7,1223.7,"2,722",1205.217372405322,1265.844626635861,63.986991584595444,1229.1297205637536,1200.6350000000004,1172.1402794362473,5.247473384109298,2.182021318054913,12.05320742323937
1600,2018-07-30,1222.5,1223.9,1218.1,1221.3,1221.3,"62,239",1205.8480636835448,1265.4013965200813,61.89529032911292,1230.9459593211968,1201.2500000000005,1171.554040678804,5.823321529547684,2.910281360353467,11.606549750150856
1601,2018-07-27,1222.6,1222.6,1222.6,1222.6,1222.6,"254,428",1206.5050023626213,1264.975511977593,62.6083073293507,1233.133587029466,1202.0650000000003,1170.9964129705345,6.311825671648421,3.590590222612458,10.870367625140078
1602,2018-07-26,1227.8,1227.8,1225.3,1225.3,1225.3,1,1207.242061093499,1264.5807307638856,64.11039407083567,1235.8103377300426,1203.9800000000002,1172.1496622699578,6.838011815212667,4.2400745411325,10.465341366201503
1603,2018-07-25,1231.4,1231.4,1231.4,1231.4,1231.4,1,1208.189431246695,1264.2505742388719,67.30590268370014,1239.4903714245172,1205.7350000000004,1171.9796285754835,7.658949542333403,4.923849541372681,10.153531268615692
1604,2018-07-24,1223.9,1223.9,1223.9,1223.9,1223.9,1,1208.8055319821187,1263.8490759877388,60.207830775280044,1241.3751522374455,1207.3000000000006,1173.2248477625558,7.616562296717802,5.462392092441705,9.963993320857428
1605,2018-07-23,1222.0,1224.0,1222.0,1224.0,1224.0,1,1209.401393473016,1263.4525677689553,60.26799677308926,1242.6115410707243,1209.1600000000005,1175.7084589292767,7.504531693494755,5.870820012652315,9.395136655081897
1606,2018-07-20,1229.5,1229.5,1229.5,1229.5,1229.5,1,1210.189574121133,1263.1147312737419,63.53380950557986,1242.7990884022972,1211.8100000000006,1180.820911597704,7.769983138907037,6.25065263790326,9.116912608290333
1607,2018-07-19,1227.2,1228.0,1211.7,1222.4,1222.4,33,1210.6684143516768,1262.7096095695256,57.01833984813434,1240.7244056502984,1214.1200000000006,1187.5155943497027,7.323029335296724,6.465127977381952,9.737133136269591
1608,2018-07-18,1226.7,1226.7,1222.2,1226.3,1226.3,67,1211.2814177104347,1262.347324897192,59.476652336042946,1237.6655822001153,1216.5600000000006,1195.454417799886,7.20050963918834,6.6122043097432295,9.36305219796462
1609,2018-07-17,1225.7,1225.7,1225.7,1225.7,1225.7,67,1211.8468523100255,1261.982674898215,58.91834190187103,1236.6461761144444,1218.1950000000006,1199.7438238855568,6.9745980865202455,6.684683065098633,8.737119898109999
1610,2018-07-16,1242.7,1243.8,1238.1,1238.1,1238.1,2,1212.876387513554,1261.745036342014,66.01794384542569,1236.4446543019299,1220.5350000000005,1204.6253456980712,7.707293045694541,6.889205061217814,9.405897048244993
1611,2018-07-13,1244.7,1247.0,1239.6,1239.6,1239.6,2,1213.924372316944,1261.5246877216953,66.76614944755018,1239.2772053174358,1221.9600000000005,1204.6427946825652,8.313167523159336,7.173997553606119,9.36976154479893
1612,2018-07-12,1240.9,1246.7,1240.9,1245.0,1245.0,7,1215.1430243829464,1261.3602629682455,69.3799052878683,1242.9762267175183,1223.6150000000005,1204.2537732824826,9.12388778301738,7.563975599488371,9.207635720170446
1613,2018-07-11,1253.2,1253.2,1242.8,1242.8,1242.8,30,1216.2276116620465,1261.1755837347307,67.06571783064476,1245.4985981114576,1225.1250000000005,1204.7514018885433,9.479592969139503,7.947099073418597,9.292804597301133
1614,2018-07-10,1256.2,1256.9,1249.3,1253.8,1253.8,65,1217.7010386556917,1261.102194841848,72.08025610703586,1249.95784464887,1227.3350000000005,1204.712155351131,10.527742696509904,8.463227798036858,9.63617569749392
1615,2018-07-09,1258.2,1262.3,1257.7,1258.1,1258.1,37,1219.2853116495862,1261.072322256357,73.7620512060655,1254.434938578718,1229.8100000000006,1205.1850614212833,11.571988292637798,9.084979896957046,9.555020290530068
1616,2018-07-06,1255.5,1255.5,1254.3,1254.3,1254.3,7,1220.6584366829359,1261.004935965249,69.76274168676714,1257.535130248635,1231.8150000000005,1206.094869751366,11.955121015613713,9.65900812068838,9.14394741263506
1617,2018-07-05,1255.5,1257.3,1253.6,1257.3,1257.3,9,1222.0953607345855,1260.9680709307688,71.09517275676458,1260.2191004832512,1234.1500000000005,1208.08089951675,12.358371769904352,10.198880850531575,8.755094026018273
1618,2018-07-03,1238.1,1254.1,1237.0,1251.6,1251.6,36,1223.2524054116604,1260.8748562946419,65.21502436282876,1261.8413280761872,1235.8350000000005,1209.8286719238138,12.078771970332355,10.57485907449173,9.579730167016963
1619,2018-07-02,1249.9,1249.9,1239.8,1239.8,1239.8,29,1223.9013306896345,1260.6651562320087,55.06206787709831,1262.0846379421464,1236.6400000000003,1211.1953620578543,10.780751933968759,10.616037646387136,9.73832086937289
1620,2018-06-29,1250.3,1253.3,1249.1,1251.3,1251.3,48,1224.9757883096488,1260.5719705978593,61.373535256554966,1263.3262978622856,1238.1400000000003,1212.953702137715,10.558306014493382,10.604491320008385,10.007012235846256
